Name,URL2,Draft_Year,Img
Trey Burke,https://www.basketball-reference.com/players/b/burketr01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/burketr01.jpg
CJ McCollum,https://www.basketball-reference.com/players/m/mccolcj01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/mccolcj01.jpg
Michael Carter-Williams,https://www.basketball-reference.com/players/c/cartemi01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/cartemi01.jpg
Steven Adams,https://www.basketball-reference.com/players/a/adamsst01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/adamsst01.jpg
Kelly Olynyk,https://www.basketball-reference.com/players/o/olynyke01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/olynyke01.jpg
Shabazz Muhammad,https://www.basketball-reference.com/players/m/muhamsh01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/muhamsh01.jpg
Giannis Antetokounmpo,https://www.basketball-reference.com/players/a/antetgi01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/antetgi01.jpg
Lucas Nogueira,https://www.basketball-reference.com/players/n/noguelu01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/noguelu01.jpg
Dennis Schröder,https://www.basketball-reference.com/players/s/schrode01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/schrode01.jpg
Shane Larkin,https://www.basketball-reference.com/players/l/larkish01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/larkish01.jpg
Sergey Karasev,https://www.basketball-reference.com/players/k/karasse01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/karasse01.jpg
Tony Snell,https://www.basketball-reference.com/players/s/snellto01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/snellto01.jpg
Gorgui Dieng,https://www.basketball-reference.com/players/d/dienggo01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/dienggo01.jpg
Mason Plumlee,https://www.basketball-reference.com/players/p/plumlma01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/plumlma01.jpg
Solomon Hill,https://www.basketball-reference.com/players/h/hillso01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/hillso01.jpg
Tim Hardaway Jr.,https://www.basketball-reference.com/players/h/hardati02.html,2013,https://www.basketball-reference.com/req/202103225/images/players/hardati02.jpg
Reggie Bullock,https://www.basketball-reference.com/players/b/bullore01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/bullore01.jpg
Andre Roberson,https://www.basketball-reference.com/players/r/roberan03.html,2013,https://www.basketball-reference.com/req/202103225/images/players/roberan03.jpg
Rudy Gobert,https://www.basketball-reference.com/players/g/goberru01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/goberru01.jpg
Livio Jean-Charles,https://www.basketball-reference.com/players/j/jeancli01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/jeancli01.jpg
Archie Goodwin,https://www.basketball-reference.com/players/g/goodwar01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/goodwar01.jpg
Nemanja Nedović,https://www.basketball-reference.com/players/n/nedovne01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/nedovne01.jpg
Allen Crabbe,https://www.basketball-reference.com/players/c/crabbal01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/crabbal01.jpg
Álex Abrines,https://www.basketball-reference.com/players/a/abrinal01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/abrinal01.jpg
Carrick Felix,https://www.basketball-reference.com/players/f/felixca01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/felixca01.jpg
Isaiah Canaan,https://www.basketball-reference.com/players/c/canaais01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/canaais01.jpg
Glen Rice Jr.,https://www.basketball-reference.com/players/r/ricegl02.html,2013,https://www.basketball-reference.com/req/202103225/images/players/ricegl02.jpg
Ray McCallum,https://www.basketball-reference.com/players/m/mccalra01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/mccalra01.jpg
Tony Mitchell,https://www.basketball-reference.com/players/m/mitchto02.html,2013,https://www.basketball-reference.com/req/202103225/images/players/mitchto02.jpg
Nate Wolters,https://www.basketball-reference.com/players/w/woltena01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/woltena01.jpg
Jeff Withey,https://www.basketball-reference.com/players/w/witheje01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/witheje01.jpg
Grant Jerrett,https://www.basketball-reference.com/players/j/jerregr01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/jerregr01.jpg
Jamaal Franklin,https://www.basketball-reference.com/players/f/frankja01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/frankja01.jpg
Pierre Jackson,https://www.basketball-reference.com/players/j/jackspi01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/jackspi01.jpg
Ricky Ledo,https://www.basketball-reference.com/players/l/ledori01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/ledori01.jpg
Mike Muscala,https://www.basketball-reference.com/players/m/muscami01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/muscami01.jpg
Marko Todorović,https://www.basketball-reference.com/players/t/todorma01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/todorma01.jpg
Erick Green,https://www.basketball-reference.com/players/g/greener01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/greener01.jpg
Raul Neto,https://www.basketball-reference.com/players/n/netora01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/netora01.jpg
Ryan Kelly,https://www.basketball-reference.com/players/k/kellyry01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/kellyry01.jpg
Erik Murphy,https://www.basketball-reference.com/players/m/murpher01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/murpher01.jpg
James Ennis,https://www.basketball-reference.com/players/e/ennisja01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/ennisja01.jpg
Romero Osby,https://www.basketball-reference.com/players/o/osbyro01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/osbyro01.jpg
Lorenzo Brown,https://www.basketball-reference.com/players/b/brownlo01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/brownlo01.jpg
Colton Iverson,https://www.basketball-reference.com/players/i/iversco01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/iversco01.jpg
Arsalan Kazemi,https://www.basketball-reference.com/players/k/kazemar01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/kazemar01.jpg
Joffrey Lauvergne,https://www.basketball-reference.com/players/l/lauvejo01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/lauvejo01.jpg
Peyton Siva,https://www.basketball-reference.com/players/s/sivape01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/sivape01.jpg
Alex Oriakhi,https://www.basketball-reference.com/players/o/oriakal01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/oriakal01.jpg
Deshaun Thomas,https://www.basketball-reference.com/players/t/thomade01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/thomade01.jpg
Bojan Dubljević,https://www.basketball-reference.com/players/d/dubljbo01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/dubljbo01.jpg
Jānis Timma,https://www.basketball-reference.com/players/t/timmaja01.html,2013,https://www.basketball-reference.com/req/202103225/images/players/timmaja01.jpg
Andrew Wiggins,https://www.basketball-reference.com/players/w/wiggian01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/wiggian01.jpg
Jabari Parker,https://www.basketball-reference.com/players/p/parkeja01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/parkeja01.jpg
Joel Embiid,https://www.basketball-reference.com/players/e/embiijo01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/embiijo01.jpg
Aaron Gordon,https://www.basketball-reference.com/players/g/gordoaa01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/gordoaa01.jpg
Dante Exum,https://www.basketball-reference.com/players/e/exumda01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/exumda01.jpg
Marcus Smart,https://www.basketball-reference.com/players/s/smartma01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/smartma01.jpg
Julius Randle,https://www.basketball-reference.com/players/r/randlju01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/randlju01.jpg
Nik Stauskas,https://www.basketball-reference.com/players/s/stausni01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/stausni01.jpg
Noah Vonleh,https://www.basketball-reference.com/players/v/vonleno01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/vonleno01.jpg
Elfrid Payton,https://www.basketball-reference.com/players/p/paytoel01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/paytoel01.jpg
Doug McDermott,https://www.basketball-reference.com/players/m/mcderdo01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/mcderdo01.jpg
Dario Šarić,https://www.basketball-reference.com/players/s/saricda01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/saricda01.jpg
Zach LaVine,https://www.basketball-reference.com/players/l/lavinza01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/lavinza01.jpg
T.J. Warren,https://www.basketball-reference.com/players/w/warretj01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/warretj01.jpg
Adreian Payne,https://www.basketball-reference.com/players/p/paynead01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/paynead01.jpg
Jusuf Nurkić,https://www.basketball-reference.com/players/n/nurkiju01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/nurkiju01.jpg
James Young,https://www.basketball-reference.com/players/y/youngja01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/youngja01.jpg
Tyler Ennis,https://www.basketball-reference.com/players/e/ennisty01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/ennisty01.jpg
Gary Harris,https://www.basketball-reference.com/players/h/harriga01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/harriga01.jpg
Bruno Caboclo,https://www.basketball-reference.com/players/c/cabocbr01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/cabocbr01.jpg
Mitch McGary,https://www.basketball-reference.com/players/m/mcgarmi01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/mcgarmi01.jpg
Jordan Adams,https://www.basketball-reference.com/players/a/adamsjo01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/adamsjo01.jpg
Rodney Hood,https://www.basketball-reference.com/players/h/hoodro01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/hoodro01.jpg
Shabazz Napier,https://www.basketball-reference.com/players/n/napiesh01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/napiesh01.jpg
Clint Capela,https://www.basketball-reference.com/players/c/capelca01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/capelca01.jpg
P.J. Hairston,https://www.basketball-reference.com/players/h/hairspj02.html,2014,https://www.basketball-reference.com/req/202103225/images/players/hairspj02.jpg
Bogdan Bogdanović,https://www.basketball-reference.com/players/b/bogdabo01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/bogdabo01.jpg
C.J. Wilcox,https://www.basketball-reference.com/players/w/wilcocj01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/wilcocj01.jpg
Josh Huestis,https://www.basketball-reference.com/players/h/huestjo01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/huestjo01.jpg
Kyle Anderson,https://www.basketball-reference.com/players/a/anderky01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/anderky01.jpg
Damien Inglis,https://www.basketball-reference.com/players/i/inglida01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/inglida01.jpg
K.J. McDaniels,https://www.basketball-reference.com/players/m/mcdankj01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/mcdankj01.jpg
Joe Harris,https://www.basketball-reference.com/players/h/harrijo01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/harrijo01.jpg
Cleanthony Early,https://www.basketball-reference.com/players/e/earlycl01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/earlycl01.jpg
Jarnell Stokes,https://www.basketball-reference.com/players/s/stokeja01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/stokeja01.jpg
Johnny O'Bryant,https://www.basketball-reference.com/players/o/obryajo01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/obryajo01.jpg
DeAndre Daniels,https://www.basketball-reference.com/players/d/daniede01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/daniede01.jpg
Spencer Dinwiddie,https://www.basketball-reference.com/players/d/dinwisp01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/dinwisp01.jpg
Jerami Grant,https://www.basketball-reference.com/players/g/grantje01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/grantje01.jpg
Glenn Robinson III,https://www.basketball-reference.com/players/r/robingl02.html,2014,https://www.basketball-reference.com/req/202103225/images/players/robingl02.jpg
Nikola Jokić,https://www.basketball-reference.com/players/j/jokicni01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/jokicni01.jpg
Nick Johnson,https://www.basketball-reference.com/players/j/johnsni01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/johnsni01.jpg
Edy Tavares,https://www.basketball-reference.com/players/t/tavarwa01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/tavarwa01.jpg
Markel Brown,https://www.basketball-reference.com/players/b/brownma02.html,2014,https://www.basketball-reference.com/req/202103225/images/players/brownma02.jpg
Dwight Powell,https://www.basketball-reference.com/players/p/poweldw01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/poweldw01.jpg
Jordan Clarkson,https://www.basketball-reference.com/players/c/clarkjo01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/clarkjo01.jpg
Russ Smith,https://www.basketball-reference.com/players/s/smithru01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/smithru01.jpg
Lamar Patterson,https://www.basketball-reference.com/players/p/pattela01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/pattela01.jpg
Cameron Bairstow,https://www.basketball-reference.com/players/b/bairsca01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/bairsca01.jpg
Alec Brown,https://www.basketball-reference.com/players/b/brownal01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/brownal01.jpg
Thanasis Antetokounmpo,https://www.basketball-reference.com/players/a/antetth01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/antetth01.jpg
Vasilije Micić,https://www.basketball-reference.com/players/m/micicva01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/micicva01.jpg
Alessandro Gentile,https://www.basketball-reference.com/players/g/gential01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/gential01.jpg
Nemanja Dangubić,https://www.basketball-reference.com/players/d/dangune01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/dangune01.jpg
Semaj Christon,https://www.basketball-reference.com/players/c/chrisse01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/chrisse01.jpg
Devyn Marble,https://www.basketball-reference.com/players/m/marblde01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/marblde01.jpg
Louis Labeyrie,https://www.basketball-reference.com/players/l/labeylo01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/labeylo01.jpg
Jordan McRae,https://www.basketball-reference.com/players/m/mcraejo01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/mcraejo01.jpg
Xavier Thames,https://www.basketball-reference.com/players/t/thamexa01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/thamexa01.jpg
Cory Jefferson,https://www.basketball-reference.com/players/j/jeffeco01.html,2014,https://www.basketball-reference.com/req/202103225/images/players/jeffeco01.jpg
Karl-Anthony Towns,https://www.basketball-reference.com/players/t/townska01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/townska01.jpg
D'Angelo Russell,https://www.basketball-reference.com/players/r/russeda01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/russeda01.jpg
Jahlil Okafor,https://www.basketball-reference.com/players/o/okafoja01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/okafoja01.jpg
Kristaps Porziņģis,https://www.basketball-reference.com/players/p/porzikr01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/porzikr01.jpg
Mario Hezonja,https://www.basketball-reference.com/players/h/hezonma01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/hezonma01.jpg
Willie Cauley-Stein,https://www.basketball-reference.com/players/c/caulewi01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/caulewi01.jpg
Emmanuel Mudiay,https://www.basketball-reference.com/players/m/mudiaem01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/mudiaem01.jpg
Stanley Johnson,https://www.basketball-reference.com/players/j/johnsst04.html,2015,https://www.basketball-reference.com/req/202103225/images/players/johnsst04.jpg
Frank Kaminsky,https://www.basketball-reference.com/players/k/kaminfr01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/kaminfr01.jpg
Justise Winslow,https://www.basketball-reference.com/players/w/winslju01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/winslju01.jpg
Myles Turner,https://www.basketball-reference.com/players/t/turnemy01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/turnemy01.jpg
Trey Lyles,https://www.basketball-reference.com/players/l/lylestr01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/lylestr01.jpg
Devin Booker,https://www.basketball-reference.com/players/b/bookede01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/bookede01.jpg
Cameron Payne,https://www.basketball-reference.com/players/p/payneca01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/payneca01.jpg
Kelly Oubre Jr.,https://www.basketball-reference.com/players/o/oubreke01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/oubreke01.jpg
Terry Rozier,https://www.basketball-reference.com/players/r/roziete01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/roziete01.jpg
Rashad Vaughn,https://www.basketball-reference.com/players/v/vaughra01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/vaughra01.jpg
Sam Dekker,https://www.basketball-reference.com/players/d/dekkesa01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/dekkesa01.jpg
Jerian Grant,https://www.basketball-reference.com/players/g/grantje02.html,2015,https://www.basketball-reference.com/req/202103225/images/players/grantje02.jpg
Delon Wright,https://www.basketball-reference.com/players/w/wrighde01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/wrighde01.jpg
Justin Anderson,https://www.basketball-reference.com/players/a/anderju01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/anderju01.jpg
Bobby Portis,https://www.basketball-reference.com/players/p/portibo01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/portibo01.jpg
Rondae Hollis-Jefferson,https://www.basketball-reference.com/players/h/holliro01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/holliro01.jpg
Tyus Jones,https://www.basketball-reference.com/players/j/jonesty01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/jonesty01.jpg
Jarell Martin,https://www.basketball-reference.com/players/m/martija01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/martija01.jpg
Nikola Milutinov,https://www.basketball-reference.com/players/m/milutni01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/milutni01.jpg
Larry Nance Jr.,https://www.basketball-reference.com/players/n/nancela02.html,2015,https://www.basketball-reference.com/req/202103225/images/players/nancela02.jpg
R.J. Hunter,https://www.basketball-reference.com/players/h/hunterj01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/hunterj01.jpg
Chris McCullough,https://www.basketball-reference.com/players/m/mcculch01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/mcculch01.jpg
Kevon Looney,https://www.basketball-reference.com/players/l/looneke01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/looneke01.jpg
Cedi Osman,https://www.basketball-reference.com/players/o/osmande01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/osmande01.jpg
Montrezl Harrell,https://www.basketball-reference.com/players/h/harremo01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/harremo01.jpg
Jordan Mickey,https://www.basketball-reference.com/players/m/mickejo01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/mickejo01.jpg
Anthony Brown,https://www.basketball-reference.com/players/b/brownan02.html,2015,https://www.basketball-reference.com/req/202103225/images/players/brownan02.jpg
Willy Hernangómez,https://www.basketball-reference.com/players/h/hernawi01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/hernawi01.jpg
Rakeem Christmas,https://www.basketball-reference.com/players/c/chrisra01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/chrisra01.jpg
Richaun Holmes,https://www.basketball-reference.com/players/h/holmeri01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/holmeri01.jpg
Darrun Hilliard,https://www.basketball-reference.com/players/h/hillida01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/hillida01.jpg
Juan Pablo Vaulet,https://www.basketball-reference.com/players/v/vauleju01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/vauleju01.jpg
Josh Richardson,https://www.basketball-reference.com/players/r/richajo01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/richajo01.jpg
Pat Connaughton,https://www.basketball-reference.com/players/c/connapa01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/connapa01.jpg
Olivier Hanlan,https://www.basketball-reference.com/players/h/hanlaol01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/hanlaol01.jpg
Joe Young,https://www.basketball-reference.com/players/y/youngjo01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/youngjo01.jpg
Andrew Harrison,https://www.basketball-reference.com/players/h/harrian01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/harrian01.jpg
Marcus Thornton,https://www.basketball-reference.com/players/t/thornma02.html,2015,https://www.basketball-reference.com/req/202103225/images/players/thornma02.jpg
Norman Powell,https://www.basketball-reference.com/players/p/powelno01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/powelno01.jpg
Artūras Gudaitis,https://www.basketball-reference.com/players/g/gudaiar01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/gudaiar01.jpg
Dakari Johnson,https://www.basketball-reference.com/players/j/johnsda04.html,2015,https://www.basketball-reference.com/req/202103225/images/players/johnsda04.jpg
Aaron White,https://www.basketball-reference.com/players/w/whiteaa01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/whiteaa01.jpg
Marcus Eriksson,https://www.basketball-reference.com/players/e/eriksma01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/eriksma01.jpg
Tyler Harvey,https://www.basketball-reference.com/players/h/harvety01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/harvety01.jpg
Satnam Singh,https://www.basketball-reference.com/players/s/singhsa01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/singhsa01.jpg
Sir'Dominic Pointer,https://www.basketball-reference.com/players/p/pointsi01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/pointsi01.jpg
Dani Díez,https://www.basketball-reference.com/players/d/diezda01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/diezda01.jpg
Cady Lalanne,https://www.basketball-reference.com/players/l/lalanca01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/lalanca01.jpg
Branden Dawson,https://www.basketball-reference.com/players/d/dawsobr01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/dawsobr01.jpg
Nikola Radičević,https://www.basketball-reference.com/players/r/radicni01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/radicni01.jpg
J.P. Tokoto,https://www.basketball-reference.com/players/t/tokotjp01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/tokotjp01.jpg
Dimitrios Agravanis,https://www.basketball-reference.com/players/a/agravdi01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/agravdi01.jpg
Luka Mitrović,https://www.basketball-reference.com/players/m/mitrolu01.html,2015,https://www.basketball-reference.com/req/202103225/images/players/mitrolu01.jpg
Ben Simmons,https://www.basketball-reference.com/players/s/simmobe01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/simmobe01.jpg
Brandon Ingram,https://www.basketball-reference.com/players/i/ingrabr01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/ingrabr01.jpg
Jaylen Brown,https://www.basketball-reference.com/players/b/brownja02.html,2016,https://www.basketball-reference.com/req/202103225/images/players/brownja02.jpg
Dragan Bender,https://www.basketball-reference.com/players/b/bendedr01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/bendedr01.jpg
Kris Dunn,https://www.basketball-reference.com/players/d/dunnkr01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/dunnkr01.jpg
Buddy Hield,https://www.basketball-reference.com/players/h/hieldbu01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/hieldbu01.jpg
Jamal Murray,https://www.basketball-reference.com/players/m/murraja01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/murraja01.jpg
Marquese Chriss,https://www.basketball-reference.com/players/c/chrisma01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/chrisma01.jpg
Jakob Poeltl,https://www.basketball-reference.com/players/p/poeltja01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/poeltja01.jpg
Thon Maker,https://www.basketball-reference.com/players/m/makerth01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/makerth01.jpg
Domantas Sabonis,https://www.basketball-reference.com/players/s/sabondo01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/sabondo01.jpg
Taurean Prince,https://www.basketball-reference.com/players/p/princta02.html,2016,https://www.basketball-reference.com/req/202103225/images/players/princta02.jpg
Georgios Papagiannis,https://www.basketball-reference.com/players/p/papagge01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/papagge01.jpg
Denzel Valentine,https://www.basketball-reference.com/players/v/valende01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/valende01.jpg
Juan Hernangómez,https://www.basketball-reference.com/players/h/hernaju01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/hernaju01.jpg
Guerschon Yabusele,https://www.basketball-reference.com/players/y/yabusgu01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/yabusgu01.jpg
Wade Baldwin,https://www.basketball-reference.com/players/b/baldwwa01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/baldwwa01.jpg
Henry Ellenson,https://www.basketball-reference.com/players/e/ellenhe01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/ellenhe01.jpg
Malik Beasley,https://www.basketball-reference.com/players/b/beaslma01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/beaslma01.jpg
Caris LeVert,https://www.basketball-reference.com/players/l/leverca01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/leverca01.jpg
DeAndre' Bembry,https://www.basketball-reference.com/players/b/bembrde01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/bembrde01.jpg
Malachi Richardson,https://www.basketball-reference.com/players/r/richama01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/richama01.jpg
Ante Žižić,https://www.basketball-reference.com/players/z/zizican01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/zizican01.jpg
Timothé Luwawu-Cabarrot,https://www.basketball-reference.com/players/l/luwawti01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/luwawti01.jpg
Brice Johnson,https://www.basketball-reference.com/players/j/johnsbr02.html,2016,https://www.basketball-reference.com/req/202103225/images/players/johnsbr02.jpg
Furkan Korkmaz,https://www.basketball-reference.com/players/k/korkmfu01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/korkmfu01.jpg
Pascal Siakam,https://www.basketball-reference.com/players/s/siakapa01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/siakapa01.jpg
Skal Labissière,https://www.basketball-reference.com/players/l/labissk01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/labissk01.jpg
Dejounte Murray,https://www.basketball-reference.com/players/m/murrade01.html,2016,https://www.basketball-reference.com/req/202103225/images/players/murrade01.jpg
